pub_date,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral
2019-03-07 19:44:43+00:00,0.00033967462,0.0003930107,0.005793239,0.0014643489,3.4008008e-05,0.000120436816,0.22475885,0.6663451,7.493691e-05,0.0007348375,0.0007658099,0.0003014693,0.00042989067,6.500128e-05,0.0008985438,0.00024069223,0.00027190818,0.00012295882,0.00016205695,6.825478e-05,0.0008424817,1.2651309e-05,0.00036600287,1.9848201e-05,0.00030187122,0.00060846284,0.00052000256,0.09394361
2024-12-30 06:41:38+00:00,9.682592e-05,0.00016481613,0.005301476,0.88623303,3.549832e-05,7.39905e-05,0.0034823578,0.0005299186,5.2414907e-05,0.00040375066,0.090525225,0.00015297727,0.00021567308,3.4173416e-05,0.00012539866,0.00031998375,1.6538239e-05,0.00011892132,6.645788e-05,6.316682e-05,0.008171621,1.4123826e-05,0.00047392753,4.625321e-05,4.4146956e-05,3.243955e-05,0.00012219218,0.0030825832
2021-10-15 08:24:51+00:00,0.14677477,0.00078263413,0.57256013,0.23056446,0.00017390658,0.00013049023,0.014896276,0.0035929382,0.00018405581,0.003770845,0.0029696915,0.0030197215,0.00056227535,0.00026770425,0.0005039547,8.0228565e-05,0.00011933415,0.00017684833,0.0009308757,0.00015869552,0.0004359558,0.00014303705,0.0010372851,2.2837721e-05,7.72336e-05,0.00016531778,0.014760894,0.0011376545
2022-08-27 02:34:01+00:00,0.028072977,0.08574131,0.00015924133,1.3596022e-05,0.00015030554,6.923448e-05,0.00046694922,0.00027492823,0.000102018115,1.5841786e-05,0.00021344888,0.00014566502,3.1519758e-05,0.00018518939,0.0006492831,2.8928931e-05,3.612046e-05,0.00047268526,0.8824842,6.0644437e-05,7.25929e-05,1.4432077e-05,0.00027900565,1.4809782e-06,9.4732395e-06,6.548353e-05,0.00015479632,2.8678547e-05
2020-12-16 22:47:05+00:00,1.5353044e-06,1.4713894e-06,1.9280828e-06,1.77497e-06,1.8956579e-06,8.374096e-07,2.2388573e-05,0.0001302807,2.580119e-06,2.375342e-06,1.2860655e-06,8.1960235e-07,9.20916e-07,6.1385384e-07,7.5918535e-07,4.516396e-07,6.246485e-07,3.305637e-07,1.4275498e-06,2.3816489e-07,3.824619e-06,5.1041286e-07,4.2674196e-06,2.7080745e-07,8.6183985e-07,8.102222e-07,1.0998288e-06,0.99981385
2021-03-02 20:30:10+00:00,0.2514254,0.0040648375,0.005380867,0.038046964,0.00062783994,0.010761781,0.0035716202,0.0037607655,0.0013328515,0.0070479377,0.0029985781,0.0031697163,0.0020319389,0.025680771,0.06543019,0.2823679,0.0048203375,0.00353513,0.004363122,0.004546102,0.020922938,0.0189286,0.01121836,0.008013024,0.0031842228,0.0022340098,0.01424611,0.19628808
2019-01-24 18:10:40+00:00,0.00018785553,0.011522442,0.032615613,0.01685808,0.0005310189,0.0023523709,0.00033501885,0.00039450068,0.035973337,0.005796227,0.041433588,0.0030219376,0.00038492517,0.0006141418,0.014095418,0.0026373926,0.0072151795,0.0014195051,0.030568313,0.001486937,0.31439734,0.000550818,0.0004951671,0.00016592402,0.0014968138,0.45416626,0.000601183,0.01868276
2019-03-19 15:11:42+00:00,0.00033505476,0.42571384,0.00033916047,0.0006362999,0.00025822633,0.0012033071,0.0019096793,0.0002258305,0.02092595,0.0015976537,0.20978652,0.00013822888,0.0005096782,0.0010340206,0.0001527636,0.14775018,0.00050732476,0.0031320078,0.10647008,0.0011211307,0.005437094,0.00018916663,0.062007386,0.00038782557,0.0009687284,0.0018117026,0.0021648263,0.00328625
2020-03-17 13:45:08+00:00,0.00029019816,0.0022348135,0.71666896,0.025137037,4.1555213e-05,0.00011547079,0.0045825318,0.012607823,0.00047105388,0.0007408308,0.00057182065,0.012974735,0.0075464747,0.000198884,0.00050604995,0.00043023634,0.0002971849,0.00017158219,0.0003028624,0.00010219701,0.002805931,7.900269e-05,0.0006353917,3.277065e-05,0.000119278215,0.00019552234,0.20888972,0.001250096
2021-02-05 20:16:50+00:00,0.19806148,0.007964087,0.00025926606,0.00015814706,2.6756989e-05,4.7421403e-05,0.010384042,0.000730717,4.240701e-05,3.59481e-05,0.00071887625,4.295553e-05,3.2479093e-05,0.00012966152,6.0710598e-05,0.77577215,2.4279941e-05,0.00053553854,0.00043072543,9.847721e-06,0.00019793755,5.1642288e-05,9.394947e-05,3.776645e-05,0.00012094627,1.9437945e-05,0.00013872748,0.00387201
2020-09-01 21:20:41+00:00,9.15573e-05,1.8519146e-05,0.00017300053,0.0007317494,2.5997933e-06,4.5726765e-06,2.403193e-05,2.9172645e-06,1.4313367e-05,0.00013404548,5.8830774e-05,8.462495e-06,3.2384742e-06,2.5097552e-06,7.4024856e-06,1.0160074e-06,2.8934774e-06,4.1762028e-06,5.8640576e-06,2.2237168e-06,4.6180285e-05,4.8339025e-06,1.6572712e-05,1.3231863e-06,2.602115e-06,4.906393e-06,5.630005e-06,0.9986241
2019-12-28 17:42:54+00:00,7.456733e-05,0.98584646,0.0007562676,0.0024942697,9.089966e-06,1.2082212e-05,0.00016194012,9.293037e-05,7.4855605e-05,0.00018282444,0.0013055517,0.00015654245,7.165991e-05,3.330763e-05,1.8590488e-05,2.5194126e-05,2.9644263e-05,0.0012594595,2.5514795e-05,8.264188e-06,0.006079575,3.3795536e-06,0.000107656466,1.0926127e-05,3.368714e-05,9.657647e-05,0.00012141717,0.0009078666
2019-02-15 01:35:27+00:00,0.0003891501,9.3234994e-05,0.002043293,0.017921882,0.00083407067,2.7592216e-05,0.8936444,0.030329771,2.7239828e-05,0.00068276154,0.023236364,0.004288014,0.0003193012,9.9661476e-05,0.008026742,0.0028507495,0.00013625421,2.1926111e-05,0.0003579894,0.00015852654,0.0005074891,6.441806e-05,0.003000915,0.00011455956,9.441241e-05,0.00010492293,0.0012763124,0.0093481485
2019-06-17 15:44:53+00:00,0.0002174009,0.00036278067,0.00055128563,0.014001823,7.241566e-05,0.00016151673,0.0015317668,0.0002723232,4.5782188e-05,0.86523545,0.008763278,0.005594294,0.0050748857,0.0004038444,0.0016531537,0.0065260776,0.00342405,0.00287329,0.00015587563,0.0042086667,0.00011055937,0.00032386213,0.004364168,0.0038107245,0.00066596526,0.056485042,0.003733538,0.009376281
2021-12-30 14:20:28+00:00,0.1872865,0.00047769496,0.30355614,0.23192494,0.00030190978,0.0006725717,0.0006222817,0.0008558896,0.0013619,0.014853004,0.003095341,0.0018836278,0.0021860574,0.0029775668,0.0011065307,0.21529314,0.0012600141,0.00074716547,0.0063603283,0.00044635418,0.0025329874,0.004954896,0.0069234194,0.0005661872,0.0024786284,0.0025504401,0.0025609352,0.0001635079
2021-08-23 21:25:53+00:00,1.2403164e-06,3.854063e-06,1.14342265e-05,4.864357e-05,1.3359764e-06,1.1105366e-06,5.8923877e-05,5.829187e-06,5.5669375e-07,4.98017e-06,0.00012075069,1.4583987e-05,2.8061775e-06,3.7161828e-07,2.8177922e-06,9.3156314e-07,1.004298e-06,7.978971e-07,8.033793e-07,3.8180775e-07,7.5390117e-06,4.6539282e-07,3.3388537e-06,8.1316256e-07,1.7918322e-06,9.694025e-07,1.1800153e-06,0.9997009
2020-05-05 19:29:40+00:00,5.683657e-05,1.261159e-05,0.00011275804,0.0040379283,4.7201207e-05,4.2487486e-06,5.0877643e-06,2.3124555e-06,1.1373667e-05,2.9955965e-05,1.5539215e-05,0.0002085463,6.1145993e-06,1.8133656e-05,0.000224036,1.6358373e-06,5.0567473e-06,8.590561e-06,2.0386533e-06,1.0809674e-05,8.550034e-05,1.7934224e-05,5.817384e-06,5.6050653e-06,2.4035876e-06,5.4432267e-06,4.2701563e-06,0.99505216
2020-05-14 22:19:32+00:00,0.95431,6.2028645e-05,1.4969788e-05,1.3749815e-05,0.002062035,7.121324e-05,0.0038494521,0.00031742657,0.00013652894,3.3252552e-05,0.0011724413,1.2008344e-05,6.5329587e-06,4.979466e-05,2.7333095e-05,0.0004557806,7.428569e-06,3.1759082e-05,0.00018358263,4.4990334e-06,0.0011828087,9.965521e-05,0.00013138379,1.7357343e-05,3.932161e-05,1.3221253e-05,1.4983355e-05,0.03567952
2020-11-09 11:50:43+00:00,0.13987744,0.00012879382,4.271851e-05,4.5932928e-05,0.0041799955,9.653555e-05,0.0003174769,0.010254551,0.002191727,6.0934104e-05,0.00045015643,2.1437363e-05,1.1858408e-05,0.71945643,0.00023560456,0.11531119,5.2048625e-05,0.0035993636,0.00017662649,7.381604e-05,0.0008161544,0.0014315312,9.891837e-05,0.00027301614,0.0001196036,2.9501714e-05,0.00014597677,0.000500643
2020-12-23 05:33:40+00:00,0.00013126897,0.001708327,8.108723e-05,0.0003692957,1.021079e-05,2.5922796e-05,0.99017686,0.0044654203,5.4143206e-06,4.9161215e-05,0.00037345063,1.4028834e-05,3.3687073e-05,1.0448984e-05,2.0481151e-05,0.0017096136,1.1721462e-05,3.0434609e-05,1.9291323e-05,1.3439696e-05,0.00012545928,1.2754865e-06,8.826186e-05,8.0717e-06,3.351768e-05,1.7702981e-05,0.00020776472,0.00025834184
2020-12-20 18:32:31+00:00,8.0106065e-07,5.2472103e-07,1.6472649e-06,2.4721394e-06,6.756848e-07,3.6131192e-07,1.374463e-06,1.2019555e-06,3.735645e-07,2.5120292e-07,1.2113778e-06,6.279968e-07,1.8131607e-07,2.7537908e-07,3.8793877e-07,1.894995e-07,1.2489726e-07,2.8581007e-07,2.381678e-07,8.189432e-08,6.6675716e-07,1.5033811e-07,2.9871654e-07,9.440048e-08,1.5451711e-07,1.6045371e-07,1.4005636e-07,0.9999852
2020-11-10 05:17:58+00:00,0.008054852,0.00064848707,0.00033553652,7.5956945e-05,0.004235589,5.6858746e-05,0.020989388,0.06049097,0.0003452333,0.00046112147,0.0004244776,0.0001451795,0.00021290545,0.0003679573,7.013262e-05,9.809968e-05,8.911418e-05,9.515195e-05,0.0043093874,0.00013014153,0.0030061086,0.00018939817,0.88947946,5.754226e-05,7.4955555e-05,0.00012416345,0.0009255581,0.0045062695
2020-11-09 14:31:36+00:00,7.984451e-05,4.3757147e-05,1.5219551e-05,5.0045106e-05,8.958049e-06,6.280173e-06,0.00020055533,6.899171e-06,9.792811e-06,8.489609e-05,0.00024153692,1.8820351e-06,1.1063129e-05,0.00023413374,1.4946273e-05,0.9955896,1.1871087e-05,0.0005886846,1.8698189e-05,7.1352265e-06,1.9237315e-05,8.579228e-05,0.00056649215,0.00051258213,4.4002372e-05,8.350329e-06,0.00021221829,0.0013254666
2020-05-23 10:09:41+00:00,0.00029769074,0.0010965294,9.5943375e-05,8.722058e-05,6.769774e-05,2.8730796e-05,0.080185905,0.86665887,2.9534085e-05,2.8698209e-05,8.93912e-05,9.2251656e-05,3.6380694e-05,3.6865396e-05,8.5984226e-05,2.8085946e-05,1.706048e-05,3.280806e-05,0.00011724874,1.9532197e-05,0.00013378319,2.384047e-06,7.1648734e-05,3.3999083e-06,1.4516812e-05,3.155746e-05,0.00012948026,0.050480776
2024-05-21 18:52:16+00:00,0.00025432234,0.00016025458,0.29580906,0.5462798,8.864078e-05,0.0005893213,0.0034465825,0.026898015,8.446031e-05,0.0004088287,0.11591921,0.0012544702,0.00015439514,8.315444e-05,0.0023634983,0.00049017934,9.524063e-05,0.00010436412,0.00040873105,0.00010302445,0.0007911852,2.8120285e-05,0.00022535447,2.9786264e-05,5.6658137e-05,0.0003027009,0.00017579354,0.0033948226
2021-04-24 07:43:11+00:00,0.0010635256,0.0027695557,0.00033170785,4.092843e-05,3.970068e-05,1.3250793e-05,0.000951008,0.0010701979,0.00029584707,4.763246e-05,0.00035119947,1.9418518e-05,0.00013970723,0.006207443,9.092804e-05,0.002185668,7.077938e-05,0.00016125014,0.15366364,3.3288034e-05,0.00038168544,9.942095e-05,0.0022333541,2.3189425e-05,1.958525e-05,4.608066e-05,0.82751703,0.00013302153
2019-02-24 16:38:55+00:00,0.007559756,0.0021350458,0.009576452,0.0030935842,0.00027116,0.0013485542,0.05641974,0.22338425,0.00039168925,0.0025920987,0.0020139536,0.0014086021,0.0036078857,0.0009062126,0.0017569836,0.048880074,0.011189358,0.0009211104,0.0019533548,0.00012071587,0.00052272493,0.0012679982,0.0020984868,0.0014928877,0.058135826,0.026544936,0.0071923984,0.5232142
2024-01-10 17:36:11+00:00,0.004627438,0.9948108,2.1318361e-05,1.6083153e-05,1.4764995e-05,4.757559e-06,2.4892075e-05,2.7656319e-05,1.0838491e-05,6.127901e-06,4.575651e-05,0.00016776333,5.345773e-06,1.13033575e-05,7.5848875e-06,6.6191587e-06,5.9294553e-06,2.445461e-05,3.0450918e-05,1.4542137e-06,1.3476402e-05,1.82377e-06,5.550607e-05,5.057544e-07,8.702505e-06,1.917161e-05,1.4024925e-05,1.5459762e-05
2021-02-05 21:30:19+00:00,0.80342466,0.014494311,0.021584338,0.014096278,0.00045878164,0.0001641849,0.0029158918,0.00015752026,0.0061658914,0.0032018104,0.0019313227,0.00040222175,0.00014787896,0.004482495,0.00090691354,0.00016287394,0.00022959226,0.0052750404,0.0020347121,0.00019834115,0.01849505,0.00059047266,0.0012457325,5.191317e-05,0.00019906918,0.00025021768,0.0029288204,0.09380376
2021-07-23 07:59:54+00:00,4.9195012e-05,5.570619e-05,0.006646627,0.020686697,4.338911e-05,0.0016453173,0.00036826674,4.6383015e-05,0.00016806643,0.00078858313,0.00072647573,0.00011018398,6.78416e-05,2.238199e-05,0.00013209702,7.02092e-05,7.220483e-05,0.0002640697,0.0004186356,5.5786677e-05,0.96256083,5.7634326e-05,0.00026983072,6.4471715e-05,2.4519879e-05,8.057097e-05,9.625827e-05,0.0044078697
2019-03-04 22:10:23+00:00,4.3992685e-07,3.21881e-07,2.8376115e-07,6.285498e-07,1.3733988e-06,4.452412e-07,1.1168667e-06,3.0991669e-06,2.7089774e-07,3.0121583e-07,3.0560588e-07,3.0118312e-07,2.03056e-07,2.3118865e-07,1.809426e-07,1.7190463e-07,1.8514275e-07,1.8702454e-07,1.9075111e-07,6.611555e-08,3.391894e-07,2.2257103e-07,1.0778542e-06,1.5489671e-07,1.6722265e-07,2.7313283e-07,2.7917247e-07,0.999987
2020-04-03 13:44:19+00:00,0.000800695,0.0004370485,0.37808052,0.33265564,0.00010449485,0.0002154397,0.05119061,0.027561808,0.0018294299,0.008722076,0.003373835,0.0006886743,0.00026781185,0.00018064842,0.0005173522,0.00017442048,0.00015244412,0.00018475254,0.0012099117,0.00034715468,0.010947731,7.932139e-05,0.0013647376,3.0893952e-05,9.503746e-05,0.0003900501,0.0010686567,0.17732882
2021-08-10 16:48:54+00:00,4.9660543e-05,0.00045315622,0.0016012514,0.0007892211,2.4944138e-05,0.0001627043,0.20052059,0.012688028,7.098344e-05,0.00021406196,0.000395504,0.00014674514,0.00012134267,1.9742374e-05,0.00045374024,1.9663383e-05,5.9483864e-05,5.2393298e-05,0.00020559652,0.00010402811,0.006723024,6.654076e-06,0.00016072395,1.0063129e-05,6.087131e-05,9.209685e-05,0.00015331722,0.7746404
2022-01-25 14:06:45+00:00,0.00014581106,0.00076552294,0.272043,0.021932235,0.00034544265,0.0820689,0.004517572,0.010648845,0.0010130237,0.0006351237,0.0024841258,0.009444139,0.0002442267,6.8652516e-05,0.006618617,9.033046e-05,0.0007055741,0.0002144435,0.005532992,0.00037450076,0.028424772,7.38702e-05,0.000667609,6.270789e-05,0.00012884433,0.00035623403,0.00019398979,0.5501989
2020-01-08 16:40:00+00:00,8.025677e-05,0.0001488333,5.0009712e-05,4.1921106e-05,3.4545075e-05,0.00022704259,0.011126224,0.051585983,1.8579914e-05,0.0001057399,0.00022474893,4.1210846e-05,0.00018513083,0.00017379246,0.00016368822,7.137395e-05,0.00012138086,6.2101724e-05,3.9982402e-05,4.6311674e-05,4.6378987e-05,2.602623e-05,0.00036846395,8.844409e-05,5.5823984e-05,9.577744e-05,0.03296616,0.9018041
2021-06-03 15:58:23+00:00,0.00022487127,0.00092377194,0.57559884,0.1906143,3.1024287e-05,0.0007209151,0.0020713375,0.0011546841,0.0034831,0.0053511364,0.029088972,0.0010551256,0.00032681462,0.00020370503,0.0009700858,0.07390478,0.0002860142,0.00025261493,0.0004949646,0.00038725848,0.10897524,0.00013296919,0.00027816452,0.000192908,0.00043931082,0.00085934263,0.0011220383,0.0008557246
2024-12-16 17:52:07+00:00,0.053572506,0.0063181506,0.011209463,0.058199733,0.26031137,0.003631655,0.01655477,0.056345113,0.0033117845,0.002303549,0.029074444,0.007914528,0.00047767255,0.00056825567,0.0029588593,0.0001197202,0.0003272539,0.0002386135,0.26832658,0.0010475257,0.016483437,0.00030234997,0.012492002,6.663877e-05,0.00037226337,0.002108155,0.00030473876,0.18505892
2021-04-29 12:48:52+00:00,0.00026105158,4.760009e-05,0.032424964,0.30527607,0.00014804016,0.0005078922,0.17231148,0.0011450221,0.00013764418,0.14171606,0.01597135,0.0009487553,0.0017509985,0.00012697068,0.00019673258,0.30192268,0.0004201459,0.00031013254,0.0002802239,0.0006270812,0.002312309,0.0002917083,0.0050490117,0.0040651043,0.0008455285,0.00074898923,0.009161429,0.0009950084
2019-07-28 01:52:22+00:00,0.019716917,0.60369,0.00029260924,0.0010736827,6.128986e-05,0.0003078816,0.01350785,0.0062901983,3.3199514e-05,3.8911156e-05,0.005341979,0.00077699876,0.000174871,0.00019857439,0.00018298504,0.34278113,0.00010223976,0.0025881242,0.0002362559,1.7781762e-05,0.00043771922,3.5818135e-05,0.0002562633,0.00015327294,0.00017472345,4.5865818e-05,0.000111150635,0.0013717558
2025-01-30 12:28:04+00:00,0.0009696783,4.101986e-05,0.5788911,0.34987324,0.00018494803,0.000119390585,0.0006604586,0.00048956886,4.4919707e-05,0.0021736994,0.002479368,0.007595459,9.910853e-05,5.962227e-05,0.00030829673,8.2425126e-05,3.9850052e-05,3.2466156e-05,8.270221e-05,3.8611837e-05,7.61685e-05,6.4739426e-05,0.0001939746,2.6511854e-05,5.1298495e-05,0.000102836355,0.00013841985,0.055080123
2022-01-19 00:48:04+00:00,2.2510481e-05,2.4952858e-05,0.00030080223,0.0003548458,3.2335e-05,9.842367e-06,2.7215561e-05,5.4254786e-05,5.4728907e-06,5.0975435e-05,6.3584295e-05,0.9984114,3.3438188e-05,4.8172e-06,7.408236e-05,1.4739662e-05,2.2254168e-05,1.0699021e-05,1.9795776e-05,7.5658895e-06,5.7777885e-05,5.734031e-06,1.7675286e-05,6.233439e-06,4.089108e-06,3.998403e-05,1.3425338e-05,0.00030942218
2021-08-06 12:04:23+00:00,4.844403e-05,7.062291e-05,0.0033822255,0.3558004,0.0018210267,9.263026e-05,0.0006105554,4.0326697e-05,4.159784e-05,0.006599434,0.011081959,0.011488805,0.0004737823,2.8499808e-05,0.0005444502,5.470974e-05,0.00027831062,3.0005836e-05,4.1457286e-05,0.00020932962,0.00020154766,0.000296386,0.02815592,0.0002947899,0.00017103163,0.0012223383,0.00011884696,0.57680064
2021-04-08 11:39:36+00:00,0.000115268136,0.9838396,0.00028634953,0.0002520443,8.473258e-06,5.32478e-05,0.00038320324,0.0006956851,5.930655e-05,5.0002076e-05,0.0002893803,0.0015676091,0.00025663603,7.9671234e-05,0.0061740763,1.0069885e-05,0.000113544294,0.0042339074,2.3526394e-05,9.566505e-05,0.00079818023,4.0123823e-06,3.7435362e-05,1.1397374e-05,2.4195619e-05,7.6457625e-05,0.0001878322,0.0002732301
2021-06-28 18:28:44+00:00,0.99791867,3.4217654e-05,7.77566e-05,1.639459e-05,1.279041e-05,3.7387647e-06,2.210988e-05,8.646223e-06,3.754844e-06,1.9472733e-05,3.455051e-05,0.00086160935,1.0691099e-05,5.343348e-05,0.0003890853,3.1224834e-05,2.0769814e-05,1.3638634e-05,2.0002597e-05,3.0988797e-06,2.2873177e-05,7.376352e-05,4.2053205e-05,3.229974e-06,6.3305524e-06,3.544749e-05,0.0002475182,1.2998868e-05
2021-08-18 21:37:46+00:00,6.0455197e-05,8.6628555e-05,0.013063731,0.014454923,1.1387254e-05,2.5276455e-05,0.0017907801,0.00066419056,2.7152353e-05,0.0033557056,0.0013849932,0.00678648,0.00017384326,1.3115766e-05,0.0007716702,4.5232173e-06,0.00010872361,1.3135443e-05,1.8767947e-05,3.810931e-05,7.7177065e-05,1.4966279e-05,7.364547e-05,1.1775501e-05,3.3603203e-05,0.00036027137,0.00012909365,0.9564459
2021-03-23 19:34:31+00:00,7.6638935e-05,0.0001269907,8.516473e-05,3.5599885e-05,1.8132305e-05,4.9676997e-05,0.016578544,0.011759325,2.996796e-05,0.00024188722,3.8687376e-05,2.1569187e-05,8.1615646e-05,5.9121532e-05,1.8955216e-05,6.7060326e-05,7.489016e-05,3.540726e-05,3.4332857e-05,1.840868e-05,0.00011989905,5.1209913e-06,0.00012772174,3.010026e-05,2.4137184e-05,0.00033602156,0.9698775,2.7469847e-05
2021-01-28 19:04:32+00:00,0.00015644774,0.008776471,0.8904268,0.040259413,2.8810193e-05,0.0002901405,0.00014742864,0.0010081859,0.0056791455,0.0026042662,0.0012701922,0.0007017408,0.0013897343,9.320385e-05,0.00036451552,0.00022088857,0.00068184064,0.00034127865,7.8067256e-05,0.0001047076,0.035042718,6.0856844e-05,0.00020750362,4.009248e-05,0.0061741793,0.0028640567,0.00022093786,0.00076633156
2021-03-11 15:19:59+00:00,0.9292232,0.00041013013,3.7437105e-05,7.682939e-06,0.0001276576,0.0002636154,0.00011975396,0.00017416554,1.22086e-05,1.187259e-05,7.5554235e-05,5.431046e-06,2.9547125e-06,4.9714872e-05,3.0038138e-06,2.4449442e-05,9.090365e-06,0.001715608,0.067235455,2.2160355e-06,8.222401e-05,3.7727197e-05,7.708939e-05,5.2652153e-06,6.1375003e-06,9.067525e-06,1.4913309e-05,0.00025636615
2021-01-25 15:33:54+00:00,0.00041240818,0.0002059091,0.00016353159,0.00055936095,0.0013116038,6.052747e-05,0.70234865,0.0071888915,0.00010015542,0.0042112954,0.1225095,8.6941625e-05,4.7280573e-05,4.4143864e-05,9.804454e-05,0.00010457869,6.3460626e-05,5.2901105e-05,0.00010894466,0.00012783529,0.0015526206,2.4375327e-05,0.006828541,6.215032e-05,0.00016088683,0.00016238652,9.898621e-05,0.15130408
2022-01-06 04:04:22+00:00,0.31759158,9.476943e-06,0.0010356196,0.00021812921,2.0370024e-05,0.00030213795,3.465712e-05,3.29258e-05,0.0007595004,9.883361e-05,0.00017588474,3.7350757e-05,2.7519272e-05,7.180883e-05,6.317911e-05,0.67518014,2.0442943e-05,7.273862e-05,0.0025268055,2.7318893e-05,0.0012258218,0.0002871304,4.0409264e-05,3.1502266e-05,4.7949536e-05,2.1844553e-05,3.323763e-05,5.7118546e-06
